stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
4507,,No.27 Burrows Ave,Burrows Ave/Brooke St Out,-42.69908649967832,147.24046284169117,,,0,
1142,1142,No.27 Jackson St,JACKSON ST TERMINUS,-42.84138972239156,147.25763307122418,,,0,
752,0752,No.28 Euston St,Euston St/Wyndam Rd Out,-42.78772181681218,147.24484716954154,,,0,
1333,1333,No.28 Jetty Rd,Jetty Rd/Morrisby Rd In,-42.77352172862461,147.26636895279884,,,0,
1252,1252,No.28 Spring St,Spring Street In,-42.786311,147.232778,,,0,
2149,2149,No.28 Sunways Ave,,-42.857084,147.505755,,,0,
1251,1251,No.29 Cammeray Rd,Cammeray Rd In,-42.78503680732814,147.2345982971197,,,0,
1247,1247,No.29 Euston St,Euston St/Wyndham Rd In,-42.78770583002006,147.24507928506256,,,0,
832,0832,No.29 Jetty Rd,Jetty Rd/Morrisby Rd Out,-42.77379213124005,147.26624901840222,,,0,
2150,2150,No.29 Woodhurst Rd,,-42.85681207389289,147.50346944449893,,,0,
2165,2165,No.299 Acton Drive,Acton Dr/Stefworth Ln Out,-42.87314536427745,147.47804069999592,,,0,
1473,1473,No.2A Lewis Ave,Seven Mile Beach Store Out,-42.86143222992342,147.50508996849857,,,0,
4510,,No.3 Brooke St,Brooke St In,-42.70073699999999,147.239744,,,0,
1249,1249,No.3 Euston St,Euston St/Cleburne St In,-42.78710983466167,147.2410657502188,,,0,
4503,,No.3 Seymour St,No.3 Seymour St In,-42.69824439137404,147.25019817323704,,,0,
3739,,No.3 Suncoast Dr,Suncoast Dr/Reef Pde,-43.00952857820729,147.3233909405293,,,0,
4484,,No.30 Jacques Rd,No.30 Jacques Rd Out,-42.77052171556562,147.24037159073026,,,0,
389,0389,No.308 Liverpool St,Liverpool St/Molle St Out,-42.88688584869325,147.32103721751974,,,0,
4166,,No.31 Merindah St,Merindah St/Norma St In,-42.88249854857861,147.4110201002096,,,0,
403,0403,No.32 Forest Rd,Forest Rd/Prospect Pl Out,-42.88839666199263,147.3171710634152,,,0,
756,0756,No.32 Mason St,Mason St/Erskine St Out,-42.78373705104219,147.24780627676978,,,0,
1460,1460,No.320 Acton Drive (near Berwick Cl),Acton Dr/Berwick Cl In,-42.87313553435944,147.4779132770741,,,0,
1250,1250,No.33 Colston St,Colston Street In,-42.7871267592071,147.23763198518319,,,0,
1316,,No.33 Eddington St,Eddington/Thompson Out,-42.74001395273846,147.23842543549074,,,0,
1165,1165,No.33 Garfield Rd,Garfield Rd/Pitcairn St In,-42.83168059384676,147.25656368326776,,,0,
875,,No.33 Kalang Ave,Kalang Ave/Alcides Ave Out,-42.86174130518301,147.27801490125316,,,0,
823,,No.35 Sattler St,Sattler St/Thistle St Out,-42.74161132634595,147.26786846865798,,,0,
4518,,No.357 Cambridge Road,No.357 Cambridge Rd In,-42.8559075019185,147.39969317848968,,,0,
4365,,No.3575 Channel Hwy,Birchs Point (No.3575) Out,-43.16804576,147.24375446,,,0,
1071,1071,No.36 Bellevue Pde,No.36 Bellevue Pde In,-42.85488720440252,147.3143651681154,,,0,
4495,,No.36 Fisher Dr,No.36 Fisher Dr Out,-42.74899548399057,147.2584052924525,,,0,
3740,,No.36 Wells Pde,Wells Pde/Pearsall Ave In,-43.00127951330728,147.3239175947107,,,0,
4138,4138,No.370 Cambridge Rd,No.370 Cambridge Rd Out,-42.85608474691705,147.40045047903723,,,0,
3940,,No.38 Merindah St,Merindah St/Norma St Out,-42.8825578579889,147.41101741729,,,0,
1120,1120,No.38 Wariga Rd,No.38 Wariga Rd In,-42.84511244571094,147.26106467146874,,,0,
4485,,No.39 Jacques Rd,No.39 Jacques Rd In,-42.77077236473658,147.24049890791352,,,0,
991,,No.3A Forster St,Forster St/Giblin St Out,-42.85979631106279,147.29774734010203,,,0,
2320,2320,No.4 East Derwent Hwy,E Derwent Hwy/Yolla St In,-42.86004840639594,147.35522551237915,,,0,
750,0750,No.4 Euston St,Euston St/Colston St Out,-42.787216,147.241096,,,0,
1253,1253,No.4 Harbord Rd,Harbord Road In,-42.78811084525678,147.23109807541388,,,0,
4447,,No.4 Hurst St,,-42.97504745477534,147.2930517817787,,,0,
4486,,No.4 Jacques Rd,No.4 Jacques Rd Out,-42.766743,147.241678,,,0,
1212,,No.4 Moorina Cres,Moorina Cr #46 In,-42.80196091,147.2510719,,,0,
3776,3776,No.4 Nolan Cr,Nolan Cr/Summerleas Rd,-42.96828380384153,147.29067430811995,,,0,
4491,,No.4 Sharron Dr,SHARRON DR TERMINUS OUT,-42.761262,147.237983,,,0,
3813,3813,No.4 Whitewater Cr,Whitewater Cr/Summerleas Rd,-42.9744915512435,147.30100594127876,,,0,
410,0410,No.4 William St,William St/Goulburn St Out,-42.8870112050688,147.31282141283984,,,0,
3878,,No.40 Andrew St,No.40 Andrew St In,-42.70086249337691,147.2565894865623,,,0,
1261,,No.40 Box Hill Rd,Box Hill Rd/Belgrave St In,-42.79234855,147.2504473,,,0,
2786,,No.41 Illawarra Rd,Illawarra Rd/Illawarra Ct Out,-43.006896,147.321513,,,0,
2077,2077,No.410 Strickland Ave,Upper Strickland Ave Out,-42.909297359732,147.26709782407417,,,0,
4498,,No.42 Lamprill Cir,No.42 Lamprill Cir Out,-42.752225,147.265961,,,0,
3748,,No.42 Wells Pde,Wells Pde/Myuna Road In,-43.002853,147.323255,,,0,
2151,2151,No.43 Lewis Ave,Lewis Ave/Woodhurst Rd,-42.859108,147.501293,,,0,
4455,,No.43 Mt Stuart Rd In,,-42.87398128914348,147.30672877338571,,,0,
747,0747,No.43 Spring St,Spring Street Out,-42.78609461617784,147.2326452963365,,,0,
4309,4309,No.44 Malachi Dr,Malachi Dr/Yarraman Dr,-42.97046659714685,147.30631731598174,,,0,
1359,1359,No.44 Montrose Rd,Montrose Rd/Katoomba Cr In,-42.82741299101229,147.26203247785784,,,0,
4489,,No.44 Sharron Dr,No.44 Sharron Dr Out,-42.7630220856235,147.23593020666064,,,0,
738,,No.45 Box Hill Rd,Box Hill Rd/Waldron St Out,-42.79245034,147.2501166,,,0,
4193,,No.455 Cambridge Rd,Cambridge Rd/Joshua St In,-42.85755275757862,147.41098412277333,,,0,
2785,,No.46 Illawarra Rd (Terminus Nth),ILLAWARRA RD TERMINUS NTH,-43.00747599999999,147.319242,,,0,
755,0755,No.46 Mason St,Mason St/Chippendale St Out,-42.78365891623814,147.2460254557503,,,0,
4520,4520,No.47 Burnett St,Burnett St Out,-42.87399568335976,147.31819815713354,,,0,
1155,,No.47 Continental Rd,Continental Rd Out,-42.8324689,147.2635181,,,0,
1243,1243,No.47 Mason St,Mason St/Erskine St In,-42.78371525240301,147.24778639500533,,,0,
4187,,No.474 Cambridge Rd (School Stop),Cambridge/Joshua (School Stop),-42.85751969999999,147.41007687,,,0,
4188,,No.488-490 Cambridge Rd,Cambridge Rd/Joshua St Out,-42.8575108626813,147.41116196914498,,,0,
1458,1458,No.490 Acton Rd,Acton Rd/Tepco Pl In,-42.87818072530169,147.48212989734455,,,0,
3860,3860,No.5 Hurst Rd,Hurst Rd In,-42.87255881720365,147.30237949940135,,,0,
3879,,No.50 Andrew St,No.50 Andrew St In,-42.70118061668668,147.2589096969746,,,0,
4458,,No.50 Forster St Out,,-42.85688701990047,147.3019727683074,,,0,
2335,2335,No.50 Sycamore Rd,No.50 Sycamore Rd Out,-42.81033424393426,147.35723379482434,,,0,
813,0813,No.50 Tottenham Rd,Tottenham Rd/Laurence Pl (East),-42.745191,147.267601,,,0,
874,,No.505 Kalang Ave,No.505 Kalang Ave Out,-42.85603466736631,147.26858435743773,,,0,
415,0415,No.51 Arthur St,Arthur St/Lochner St Out,-42.87601078644205,147.31229843021953,,,0,
2337,2337,No.51 Spinifex Rd,No.51 Spinifex Rd Out,-42.80934823186907,147.35299618735814,,,0,
1170,1170,No.52 Brent St,Brent St/Anthony Pl In,-42.83784225741379,147.26316367289644,,,0,
3811,3811,No.52 Whitewater Cres,No.52 Whitewater Cr,-42.97089885018133,147.3017365603878,,,0,
800,,No.53 Fisher Dr,No.53 Fisher Dr In,-42.74895605766066,147.2583859019027,,,0,
1459,1459,No.530 Acton Rd,Acton Rd/Tiwi Ct In,-42.87511,147.482838,,,0,
4462,,No.534 Oceana Dr,Oceana Dr/Tunah St Out,-42.89502333278602,147.4147584070311,,,0,
3403,,No.54 Kalang Ave,Kalang Ave/Lumeah Ave In,-42.8622246697525,147.27601672413792,,,0,
4513,,No.55 Andrew St,Andrew St/Erin Cl Out,-42.70115273230572,147.25876597108785,,,0,
1006,,No.55 Grove Rd,Grove Rd/Booth Ave In,-42.82727199259353,147.275658366238,,,0,
828,0828,No.55 Otago Bay Rd,Otago Bay Rd Out,-42.80881,147.295586,,,0,
4463,,No.550 Oceana Dr,Oceana Dr/Coventry Rse Out,-42.8978981702368,147.41592191023778,,,0,
4470,,No.559 Oceana Dr,Oceana Dr/Glamorgan St In,-42.89759999999999,147.41573,,,0,
4038,4038,No.56 Channel Hwy,Channel Hwy (after KFC) In,-42.97572580149282,147.30540810427397,,,0,
374,,No.56 Mt Stuart Rd,Mt Stuart Rd/Mellifont St Out,-42.87406977514897,147.30633628597187,,,0,
1329,1329,No.56 Otago Bay Rd,Otago Bay Rd In,-42.808859,147.296219,,,0,
767,0767,No.56 Sunshine Rd,Sunshine Rd/Alexa Dr Out,-42.77442181397385,147.24565288009435,,,0,
4445,4445,No.57 Summerleas Rd,,-42.97439459377428,147.29970835287267,,,0,
4464,,No.582 Oceana Dr,No.582 Oceana Dr Out,-42.90095019089526,147.41833188183853,,,0,
4471,,No.593 Oceana Dr,No.593 Oceana Dr In,-42.90074,147.41796,,,0,
4173,,No.6 Axiom Way,Axiom Way/Acton Rd In,-42.8836045156052,147.48362145616343,,,0,
4502,,No.6 Butler St,Butler St (Bowls Club) Out,-42.694988,147.253557,,,0,
517,,No.6 Grove Rd,No.6 Grove Rd Out,-42.82982235480232,147.2812768252948,,,0,
3791,,No.6 Illawarra Rd,Illawarra Rd/Wells Pde In,-43.00651666246153,147.3224348867052,,,0,
753,0753,No.6 Leighland Rd,Leighland Road Out,-42.78703433255801,147.2464614783839,,,0,
741,,No.60 Adelphi Rd,Adelphi Rd/Box Hill Rd Out,-42.79535416,147.2422721,,,0,
873,,No.60 Barossa Rd,Barossa Rd/Bimburra Rd Out,-42.85205315457924,147.26810666346375,,,0,
816,,No.60 Sattler St,Sattler St (opp.Thistle St) In,-42.74170202,147.26729000586397,,,0,
1244,1244,No.61 Mason St,Mason St/Chippendale St In,-42.78369797717523,147.24589155817955,,,0,
3942,,No.61 Shoreline Dr,Shoreline Dr/Norma St Out,-42.87752543552233,147.40926196107372,,,0,
4465,,No.610 Oceana Dr,Oceana Dr/Somerset St Out,-42.90321207022217,147.4202146640787,,,0,
4472,,No.613 Oceana Dr,Oceana Dr/Somerset St In,-42.902627,147.419678,,,0,
1147,39,No.62 Chapel St,Chapel St/Kenbrae Ave Out,-42.836576,147.266831,,,0,
2155,2155,No.62 Seven Mile Beach Rd,No.62 Seven Mile Bch Rd In,-42.861471,147.496274,,,0,
4147,,No.624 Cambridge Rd,Cambridge Rd/Grahams Rd Out,-42.8519323560824,147.4210227756306,,,0,
2161,,No.63 Acton Drive,Acton Dr/Acton Ct Out,-42.8616790293818,147.47070944372913,,,0,
4039,4039,No.63 Tottenham Rd,No.63 Tottenham Rd In,-42.74355011423649,147.26510138403307,,,0,
1089,1089,No.64 Albert Rd,Albert Rd/Gatehouse St In,-42.84770762779453,147.2989286274287,,,0,
1075,1075,No.64 Bellevue Pde,New Town Station In,-42.85444172202191,147.3108478593789,,,0,
4521,4521,No.64 Burnett St,Burnett St In,-42.87429576915585,147.31768042462662,,,0,
4466,,No.644 Oceana Dr,No.644 Oceana Dr Out,-42.90563676655072,147.42142626293253,,,0,
4473,,No.647 Oceana Dr,Oceana Dr/Jacinta Way In,-42.90612,147.42106,,,0,
1258,,No.67 Adelphi Rd,Adelphi Rd/Box Hill In,-42.79540194,147.2423077,,,0,
4037,4037,No.67 Channel Hwy,Channel Hwy (before KFC) Out,-42.97576268,147.30557489,,,0,
859,0859,No.67 Hilton Rd,Hilton Rd/Edgar St Out,-42.78449105230658,147.24454864069511,,,0,
803,,No.67 Lamprill Cir,Lamprill Cir (opp.Bantick) In,-42.75216071413911,147.2656964435762,,,0,
948,,No.67 New Town Rd,New Town Rd/Sunnyside Rd In,-42.8631424903475,147.31083129954033,,,0,
2042,,No.678 Huon Rd,Huon Rd (Fern Tree Tavern) Out,-42.921922,147.260089,,,0,
636,0636,No.68 Continental Rd,Continental Rd In,-42.8324972,147.2637375,,,0,
4494,,No.68 Fisher Dr,No.68 Fisher Dr Out,-42.74743354866013,147.2606940140606,,,0,
404,0404,No.68 Forest Rd,Forest Rd/William St Out,-42.88908636879837,147.3143624017851,,,0,
1119,1119,No.68 Wariga Rd,No.68 Wariga Rd In,-42.84640799999999,147.258594,,,0,
4474,,No.683 Oceana Dr,Oceana Dr/Anatolia Way In,-42.90931525780288,147.42086973548402,,,0,
414,0414,No.69 Arthur St (School Stop),Arthur St/Hill St (School Stop),-42.87712348278621,147.3102060655406,,,0,
768,0768,No.69 Derwent Park Road,Derwent Park Rd Out,-42.83856171987011,147.29948876434253,,,0,
4467,,No.692 Oceana Dr,No.692 Oceana Dr Out,-42.90992747341786,147.42115601635282,,,0,
4172,,No.7 Axiom Way,Axiom Way/Acton Rd Out,-42.883543,147.483623,,,0,
4509,,No.7 Brighton Rd,Brighton Rd/William St In,-42.70227368441939,147.24943124544254,,,0,
746,0746,No.7 Harbord Rd,Harbord Road Out,-42.78782249892606,147.2309223082932,,,0,
4499,,No.70 Lamprill Cir,No.70 Lamprill Cir Out,-42.75330799999999,147.269543,,,0,
4322,,No.71 Illawarra Rd (Terminus Sth),ILLAWARRA RD TERMINUS STH,-43.00749995090784,147.31864053513735,,,0,
764,,No.71 William St,William St/Rosyln Ct In,-42.70417662564495,147.2598029764843,,,0,
4475,,No.713 Oceana Dr,Oceana Dr/Vitesse Ct In,-42.912176,147.421538,,,0,
1997,1997,No.72 View St,View St  In,-42.902028,147.319674,,,0,
3749,,No.72 Wells Pde,Wells Pde/Carinya St In,-43.00524198188543,147.3227188271927,,,0,
2787,,No.73 Wells Pde,Wells Parade/Carinya St Out,-43.00499855999999,147.32278367,,,0,
4468,,No.730 Oceana Dr,Oceana Dr/Vitesse Ct Out,-42.91271705899844,147.42129587152627,,,0,
3873,,No.74 William St,William St/Melissa St Out,-42.70411176055539,147.2593884220782,,,0,
1470,1470,No.75 Seven Mile Beach Rd,No.75 Seven Mile Bch Rd Out,-42.86124337183433,147.49555915160127,,,0,
4456,,No.77 Federal St,Federal St/Thomas St In,-42.8716050648914,147.31498464422762,,,0,
409,0409,No.77 Forest Rd (School Stop),Forest Rd/Whelan (School Stop),-42.88922167476492,147.3126061391025,,,0,
1309,1309,No.78 Derwent Park Rd,Derwent Park Rd In,-42.83850642,147.30094722244618,,,0,
3767,3767,No.78 Maranoa Rd,Maranoa Rd/Redwood Rd Out,-42.98459510389408,147.30226547505302,,,0,
4496,,No.8 Fisher Dr,No.8 Fisher Dr Out,-42.7505485109446,147.2602489700096,,,0,
4505,,No.8 Morrison St,No.8 Morrison St Out,-42.69943505444003,147.2456002333079,,,0,
4449,1403,No.80 Channel Hwy,No.80 Channel Hwy In,-42.97998306962092,147.29887314592273,,,0,
561,0561,No.81 Albert Road,Albert Rd/Central Ave Out,-42.84794288078752,147.30115242150137,,,0,
1365,,No.82 Chapel St,No.82 Chapel St Out,-42.83833657861749,147.26597596152766,,,0,
2170,2170,No.82 Roches Beach Rd,No.82 Roches Beach Rd In,-42.889104,147.490757,,,0,
1116,1116,No.82 Wariga Rd,No.82 Wariga Rd In,-42.84734060605675,147.25978090818094,,,0,
1049,1049,No.84 Albert Rd,Albert Rd/Central Ave In,-42.84790821078849,147.3010991942275,,,0,
372,,No.84 Federal St,Federal St Out,-42.87171483354622,147.314804604656,,,0,
3807,3807,No.84 Willowbend Rd (Park),Willowbend Rd (Park),-42.96762193751217,147.3024957427136,,,0,
3432,3432,No.849 Cambridge Rd,No.849 Cambridge Rd In,-42.83882300276264,147.42693706272007,,,0,
1369,,No.85 Barossa Rd,Barossa Rd/Bimburra Rd In,-42.85153947101005,147.26803129423448,,,0,
740,0740,No.85 Box Hill Rd,Box Hill Rd/Cullen St Out,-42.79432982,147.2453483,,,0,
1169,1169,No.86 Brent St,Brent St/Elliott Rd In,-42.835885,147.258877,,,0,
405,0405,No.86 Forest Rd (School Stop),Forest/Liverpool (School Stop),-42.88920698093905,147.3127565519642,,,0,
1164,1164,No.86 Pitcairn St,Pitcairn St Out,-42.8322743714324,147.2586858869335,,,0,
3798,3798,No.87 Maranoa Rd,Maranoa Rd/Redwood Rd In,-42.98420073197741,147.3024665115707,,,0,
4179,4179,No.88 Axiom Way,No.88 Axiom Way In,-42.88130691896872,147.4889908381752,,,0,
2377,,No.88 Sycamore Rd,,-42.80968838450292,147.35205696667177,,,0,
4490,,No.9 Sharron Dr,No. 9 Sharron Drive In,-42.76124790027527,147.23800164881894,,,0,
1259,,No.90 Box Hill Rd,Box Hill Rd/Cullen St In,-42.79418187999999,147.2456448,,,0,
2279,2279,No.904 Acton Rd,Acton Rd (Acton Park) In,-42.8542839728024,147.47195012723824,,,0,
2367,,No.91 Sycamore Rd,,-42.8096548144597,147.35149753948457,,,0,
3770,3770,No.93 Channel Hwy,Channel Hwy (Kingston Town) Out,-42.97831881843192,147.30118132741302,,,0,
1005,,No.93 Grove Rd,Grove Rd (Stonemans) In,-42.82739495040005,147.27133666929154,,,0,
1451,1451,No.93 Roches Beach Rd,No.93 Roches Bch Rd Out,-42.889255,147.491716,,,0,
4178,4178,No.95 Axiom Way,No.95 Axiom Way Out,-42.880907386866,147.48906451763588,,,0,
520,,No.96 Grove Rd,Grove Rd (Stonemans) Out,-42.827482,147.271273,,,0,
19110:1,,Nolan Cres before Adelong Dr,,-42.967996,147.293644,,,0,
19111:1,,Nolan Cres opposite Drysdale Ave,,-42.96828399999999,147.290674,,,0,
11004:1,,Nolan Crescent / Drysdale Ave,Nolan Crescent cnr Drysdale Ave,-42.968326,147.29068,,,0,
1522,,Norma St / Carmont Ct,Norma St/Carmont Ct In,-42.88015595586166,147.41038180503912,,,0,
15215:1,,Nubeena Rd,,-43.093629,147.739568,,,0,
15021:1,,Nubeena Rd / Fire Tower Rd,Nubeena Rd cnr Fire Tower Rd,-43.063272,147.841924,,,0,
15120:1,,Nubeena Rd / Henry St,Nubeena Rd cnr Henry St,-43.062452,147.816063,,,0,
15222:1,,Nubeena Rd / Newmans Creek Rd,"Nubeena Rd, cnr Newmans Creek Rd",-43.063272,147.841924,,,0,
15016:1,,Nubeena Rd / Nicolls Rd,Nubeena Rd corner Nicolls Rd,-43.089278,147.738354,,,0,
15019:1,,Nubeena Rd / Old Hospital Rd,Nubeena Rd cnr Old Hospital Rd,-43.054035,147.799934,,,0,
15106:1,,Nubeena Rd / Radnor Rd,Nubeena Rd cnr Radnor Rd,-43.135003,147.808381,,,0,
15104:1,,Nubeena Rd / Safety Cove Rd,Nubeena Rd cnr Safety Cove Rd,-43.142882,147.844732,,,0,
15108:1,,Nubeena Rd / Stormlea Rd,Nubeena Rd cnr Stormlea Rd,-43.118732,147.758503,,,0,
15110:1,,Nubeena Rd / White Beach Rd,Nubeena Rd cnr White Beach Rd,-43.113383,147.750129,,,0,
15020:1,,Nubeena Rd opposite Henry St,,-43.062529,147.816069,,,0,
15017:1,,Nubeena Rd opposite Littles Rd,,-43.068537,147.745669,,,0,
15006:1,,Nubeena Rd opposite Radnor Rd,,-43.134882,147.80833,,,0,
15008:1,,Nubeena Rd opposite Stormlea Rd,,-43.11854,147.757933,,,0,
15005:1,,Nubeena Rd opposite Tramway St,,-43.143103,147.839969,,,0,
15004:1,,"Nubeena Rd, opp Safety Cove Rd",,-43.142836,147.84454,,,0,
15010:1,,"Nubeena Rd, opposite White Beach","Nubeena Rd, opposite White Beach Rd",-43.113355,147.750316,,,0,
15011:1,,Nubeena RSL,Nubeena RSL cnr Smith St and Nubeena Rd,-43.104279,147.742895,,,0,
4407:1,,NYE Stop Salamanca Pl,NYE Stop Salamanca Place,-42.88589799999999,147.329863,,,0,
4159,,Oakdowns,Cavenor Dr / Oakdowns Pde Out,-42.90013613669064,147.45721956308026,,,0,
4319,,Oakdowns Pde near South Arm Hwy,Oakdowns Pde Sth (out),-42.90566796048225,147.45516988982544,,,0,
4320,,Oakdowns Pde near South Arm Hwy,Oakdowns Pde Sth (in),-42.90573676990835,147.45509607917035,,,0,
4453,,Oakley St (Jutland Village) In,,-42.86374214063692,147.30192054907647,,,0,
4469,,Oceana Dr (Carella Park),Oceana Dr (Carella Pk) In,-42.89392999999999,147.414186,,,0,
4216,4216,Ogilvie High School (School Stop),Ogilvie HS (School Stop),-42.85398254894414,147.30131473279826,,,0,
19126:1,,"Ogilvie HS, Main Road",,-42.854008,147.301286,,,0,
2823,,Old Beach / Jetty Rd,MX Jetty Rd / Fouche Ave Out,-42.77793585647207,147.26973103438823,,,0,
1332,,Old Beach / Jetty Rd,Jetty Rd / Fouche Ave In,-42.77790437137327,147.26923773250454,,,0,
3856,,Old Proctors Rd near Woodcutters Rd,Woodcutters Rd past Old Proctors Rd,-42.91470149604527,147.3076758275219,,,0,
13115:1,,Oldina Drive,,-42.303569,146.450979,,,0,
1976,,Olinda Gr,Olinda Grove,-42.91790856814221,147.31903902321454,,,0,
1633,,On Ramp to Rosny Hill Rd,Rosny Hill Rd On Ramp,-42.86427874614791,147.36399178868513,,,0,
2269,,Opossum Bay,OPOSSUM BAY TERMINUS,-42.98370793393413,147.40938017184882,,,0,
1376,,Opossum Bay Store,Opossum Bay Store In,-42.994206,147.40326,,,0,
15131:1,,"Opp Blue Seal Cafe, Arthur Hwy",,-43.018528,147.921515,,,0,
12026:1,,Opp Carrington Colebrook Rd,,-42.705461,147.429451,,,0,
13120:1,,"Opp Gretna Green Hotel, Lyell Hwy",,-42.681479,146.93817,,,0,
13019:1,,"Opp Newsagency, Lyell Hwy",,-42.55597,146.834388,,,0,
19026:1,,"Opp Ogilvie HS, New Town Road",,-42.853753,147.301168,,,0,
13018:1,,"Opp Roadhouse, Lyell Hwy",,-42.48455,146.709842,,,0,
4512,,Opp. No. 2 Elderslie Rd,Elderslie Rd/Brighton Rd In,-42.70264733512395,147.24838398862235,,,0,
4459,,Opp. No.103 Giblin St,Giblin St (K&D Wall) Out,-42.86125327290735,147.29677613515,,,0,
1963,,Opp. No.11 French St,French St/Alexander St Out,-42.90311599999999,147.320602,,,0,
1434,1434,Opp. No.119 Bayview Rd,Bayview Park,-42.91604608724878,147.49716660377294,,,0,
2156,2156,Opp. No.137 Seven Mile Beach Rd,Seven Mile Cottages Out,-42.86240777617726,147.492276907279,,,0,
3931,,opp. No.1372 Channel Hwy,Channel Hwy (Margate Border) Out,-43.00114930124504,147.2761576601697,,,0,
1435,1435,Opp. No.163 Bayview Rd,Bayview Rd Turnaround,-42.91769259851608,147.50171347550057,,,0,
2157,2157,Opp. No.199 Seven Mile Beach Rd,Seven Mile Bch Rd/Axiom Wy In,-42.867116,147.487736,,,0,
2288,,Opp. No.6 Church St,Church St/South Arm Rd,-42.9013486914244,147.44696672739633,,,0,
4508,,Opp. No.7 Brooke St,Brooke St Out,-42.70053091061083,147.23981023137424,,,0,
4506,,Opp. No.8 Morrison St,Morrison St/Burrows Ave In,-42.69943505444003,147.24558447438085,,,0,
3877,,Opp.1 Andrew St,ANDREW ST TERMINUS,-42.70020106913502,147.25181430586403,,,0,
1634,1634,opp.ADARDS Nursing Home,Clarence TAFE (opp.Nursing Home),-42.85311929589142,147.38011593079887,,,0,
1167,1167,opp.No.123 Brent St,Brent St/Garfield St In,-42.83282599999999,147.253782,,,0,
1350,1350,opp.No.138 Box Hill Rd,Box Hill Rd/Battersby Dr In,-42.79843171810402,147.2417583024301,,,0,
3816,3816,opp.No.145 Channel Hwy,Channel Hwy (Mertonvale) In,-42.982242,147.296221,,,0,
1462,1462,opp.No.159 Acton Drive,opp.No.159 Acton Dr In,-42.86827982765537,147.47038516136138,,,0,
3773,3773,Opp.No.170 Channel Hwy,Channel Hwy (Mertonvale) Out,-42.98317601978043,147.2942961917687,,,0,
2169,2169,opp.No.19 Roches Beach Rd,Roches Bch Rd/Acton Rd In,-42.888272,147.483881,,,0,
835,0835,opp.No.2 Ashburton Rd,Ashburton Rd (Gagebrook PS),-42.749693,147.275654,,,0,
539,0539,opp.No.24 Bellevue Parade,Bellevue Pde/Oldham Ave Out,-42.85515556122456,147.3160716882643,,,0,
1304,,opp.No.25 Eddington St,Eddington/Thompson In,-42.74041181877159,147.2368929512542,,,0,
3796,3796,opp.No.27 Nolan Cr,Nolan Cr/Adelong Dr,-42.96799644009235,147.29364448130713,,,0,
1199,,opp.No.29 Cadbury Rd,Cadbury Rd #52 In,-42.79007664,147.2579035,,,0,
4364,,opp.No.3575 Channel Hwy,Birchs Point (opp.No.3575) In,-43.168097,147.243757,,,0,
1680,1680,opp.No.407 Cambridge Rd,Cambridge Rd/Ingola St Out,-42.857636,147.405427,,,0,
2082,2082,opp.No.408 Strickland Ave,Upper Strickland Ave In,-42.90915045887362,147.2670206967177,,,0,
901,11,opp.No.41 Cavell St,Cavell St #11 In,-42.88659519704548,147.3138039430994,,,0,
538,0538,opp.No.44 Bellevue Parade,Bellevue Pde/Bishop St Out,-42.85473575760012,147.3133106636107,,,0,
840,0840,opp.No.46 Tottenham Rd,Tottenham Rd/Laurence Pl (West),-42.74537345176902,147.2676750732421,,,0,
3858,,Opp.No.46 Wells Pde,Wells Pde (Skate Park) Out,-43.001432,147.323904,,,0,
1524,,opp.No.57 Shoreline Dr,Shoreline Dr/Somers Wy In,-42.87770609547996,147.4091274011174,,,0,
534,534,opp.No.62 Bellevue Parade,New Town Station Out,-42.85446,147.311018,,,0,
891,0891,opp.No.65 Newdegate St,Newdegate St In,-42.87524597919863,147.31026708811922,,,0,
402,0402,opp.No.74 Lochner St,Lochner St/Newdegate St Out,-42.87525680262939,147.31078832933596,,,0,
4539,4539,opp.No.825 Cambridge Rd (Lazy Acres),Cambridge Rd (Lazy Acres) Out,-42.840002,147.423475,,,0,
2277,2277,opp.No.870 Acton Rd,Acton Rd (Acton Park) Out,-42.85482511933731,147.47222119254053,,,0,
860,0860,opp.No.88 Hilton Rd,Hilton Rd/Chatterton Ct Out,-42.78232768005956,147.239929412999,,,0,
4450,4450,opp.No.91 Channel Hwy,Channel Hwy (Kingston Town) In,-42.97827977441575,147.30127472203978,,,0,
1479,,Opposite 1 Church St,Church St past Scott St cnr,-42.87556122299163,147.37107209852857,,,0,
3752,,Opposite 1 Garnett St,Garnett St/Roslyn Ave Out,-43.00225138514921,147.31874351592478,,,0,
3947,5,Opposite 1 Gordons Hill Rd,Gordons Hill Rd #5 In,-42.86598946824737,147.3725955798806,,,0,
441,,Opposite 107 Pottery Rd,Pottery Rd past Dundas Court Out,-42.87123341466672,147.28569747471386,,,0,
4343,,Opposite 11 Charlton St,Charlton St outside Reserve (Cygnet),-43.16291260379801,147.08081237880856,,,0,
3828,,Opposite 110 Doyle Ave,Doyle Ave / Pottery Rd,-42.867126,147.28856,,,0,
1420,12,Opposite 114 Clarence St,Clarence St/Lwr River #12 In,-42.87564645466282,147.3815981753216,,,0,
1706,,Opposite 115 Gordons Hill Rd,Gordons Hill Rd opp Kent St,-42.853443,147.370701,,,0,
3799,,Opposite 116 Redwood Rd,Redwood Rd before Graelee Ct,-42.99028473589683,147.3068486299082,,,0,
